...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
40630,58,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
40631,58,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
40632,58,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
40633,58,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
40634,58,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
41329,59,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
41330,59,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
41331,59,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
41332,59,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
41333,59,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
41334,59,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
42029,60,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
42030,60,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
42031,60,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
42032,60,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
42033,60,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
42034,60,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
42729,61,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
42730,61,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
42731,61,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
42732,61,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
42733,61,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
42734,61,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
43429,62,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
43430,62,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
43431,62,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
43432,62,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
43433,62,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
43434,62,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
44129,63,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
44130,63,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
44131,63,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
44132,63,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
44133,63,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
44134,63,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
44829,64,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
44830,64,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
44831,64,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
44832,64,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
44833,64,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
44834,64,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
45529,65,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
45530,65,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
45531,65,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
45532,65,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
45533,65,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
45534,65,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
46229,66,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
46230,66,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
46231,66,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
46232,66,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
46233,66,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
46234,66,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
46929,67,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
46930,67,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
46931,67,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
46932,67,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
46933,67,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
46934,67,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
47629,68,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
47630,68,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
47631,68,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
47632,68,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
47633,68,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
47634,68,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
48329,69,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
48330,69,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
48331,69,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
48332,69,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
48333,69,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
48334,69,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
49029,70,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
49030,70,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
49031,70,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
49032,70,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
49033,70,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
49034,70,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
49729,71,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
49730,71,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
49731,71,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
49732,71,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
49733,71,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
49734,71,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
50429,72,3,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
50430,72,3,immigration,M1,309187.760307085,rifR,Mutant,Mutant
50431,72,3,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
50432,72,3,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
50433,72,3,immigration,M2,253972.356227722,nalR,Mutant,Mutant
50434,72,3,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
50436,72,4,immigration,A1,412397.927045352,rifR,Ancestor,Ancestor
50437,72,4,immigration,M1,309187.760307085,rifR,Mutant,Mutant
50438,72,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
50439,72,4,immigration,A2,35280.1095740539,nalR,Ancestor,Ancestor
50440,72,4,immigration,M2,253972.356227722,nalR,Mutant,Mutant
50441,72,4,immigration,F2,1008999171.84685,nalR,Plasmid-free,Plasmid-free
50443,72,4,immigration,A1,412.397927045352,rifR,Ancestor,Ancestor
50444,72,4,immigration,M1,309.187760307085,rifR,Mutant,Mutant
50445,72,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
50446,72,4,immigration,A2,35.2801095740539,nalR,Ancestor,Ancestor
50447,72,4,immigration,M2,253.972356227722,nalR,Mutant,Mutant
50448,72,4,immigration,F2,10008999.1718468,nalR,Plasmid-free,Plasmid-free
51143,73,4,immigration,A1,867.585811347267,rifR,Ancestor,Ancestor
51144,73,4,immigration,M1,640.308286711175,rifR,Mutant,Mutant
51145,73,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
51146,73,4,immigration,A2,74.52299851407,nalR,Ancestor,Ancestor
51147,73,4,immigration,M2,528.697484991401,nalR,Mutant,Mutant
51148,73,4,immigration,F2,21327229.490873,nalR,Plasmid-free,Plasmid-free
51843,74,4,immigration,A1,1824.95907531782,rifR,Ancestor,Ancestor
51844,74,4,immigration,M1,1325.87272799336,rifR,Mutant,Mutant
51845,74,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
51846,74,4,immigration,A2,158.113109376447,nalR,Ancestor,Ancestor
51847,74,4,immigration,M2,1106.8792713842,nalR,Mutant,Mutant
51848,74,4,immigration,F2,45438285.8361894,nalR,Plasmid-free,Plasmid-free
52543,75,4,immigration,A1,3837.68384577228,rifR,Ancestor,Ancestor
52544,75,4,immigration,M1,2744.68528215489,rifR,Mutant,Mutant
52545,75,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
52546,75,4,immigration,A2,338.566396026193,nalR,Ancestor,Ancestor
52547,75,4,immigration,M2,2345.17514248525,nalR,Mutant,Mutant
52548,75,4,immigration,F2,96779313.5233262,nalR,Plasmid-free,Plasmid-free
53243,76,4,immigration,A1,8064.61482300833,rifR,Ancestor,Ancestor
53244,76,4,immigration,M1,5677.90334277296,rifR,Mutant,Mutant
53245,76,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
53246,76,4,immigration,A2,738.677037613714,nalR,Ancestor,Ancestor
53247,76,4,immigration,M2,5092.25614947243,nalR,Mutant,Mutant
53248,76,4,immigration,F2,205985213.371153,nalR,Plasmid-free,Plasmid-free
53943,77,4,immigration,A1,16912.9077977114,rifR,Ancestor,Ancestor
53944,77,4,immigration,M1,11722.552507426,rifR,Mutant,Mutant
53945,77,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
53946,77,4,immigration,A2,1670.67923439754,nalR,Ancestor,Ancestor
53947,77,4,immigration,M2,11605.3392095075,nalR,Mutant,Mutant
53948,77,4,immigration,F2,437516129.59941,nalR,Plasmid-free,Plasmid-free
54643,78,4,immigration,A1,34981.9509572938,rifR,Ancestor,Ancestor
54644,78,4,immigration,M1,23876.6875839303,rifR,Mutant,Mutant
54645,78,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
54646,78,4,immigration,A2,3980.76065567797,nalR,Ancestor,Ancestor
54647,78,4,immigration,M2,28588.9777074413,nalR,Mutant,Mutant
54648,78,4,immigration,F2,916302646.320607,nalR,Plasmid-free,Plasmid-free
55343,79,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
55344,79,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
55345,79,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
55346,79,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
55347,79,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
55348,79,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
56043,80,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
56044,80,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
56045,80,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
56046,80,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
56047,80,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
56048,80,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
56743,81,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
56744,81,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
56745,81,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
56746,81,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
56747,81,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
56748,81,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
57443,82,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
57444,82,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
57445,82,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
57446,82,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
57447,82,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
57448,82,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
58143,83,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
58144,83,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
58145,83,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
58146,83,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
58147,83,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
58148,83,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
58843,84,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
58844,84,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
58845,84,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
58846,84,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
58847,84,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
58848,84,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
59543,85,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
59544,85,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
59545,85,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
59546,85,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
59547,85,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
59548,85,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
60243,86,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
60244,86,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
60245,86,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
60246,86,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
60247,86,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
60248,86,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
60943,87,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
60944,87,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
60945,87,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
60946,87,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
60947,87,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
60948,87,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
61643,88,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
61644,88,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
61645,88,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
61646,88,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
61647,88,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
61648,88,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
62343,89,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
62344,89,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
62345,89,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
62346,89,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
62347,89,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
62348,89,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
63043,90,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
63044,90,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
63045,90,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
63046,90,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
63047,90,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
63048,90,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
63743,91,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
63744,91,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
63745,91,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
63746,91,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
63747,91,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
63748,91,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
64443,92,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
64444,92,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
64445,92,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
64446,92,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
64447,92,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
64448,92,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
65143,93,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
65144,93,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
65145,93,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
65146,93,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
65147,93,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
65148,93,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
65843,94,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
65844,94,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
65845,94,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
65846,94,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
65847,94,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
65848,94,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
66543,95,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
66544,95,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
66545,95,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
66546,95,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
66547,95,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
66548,95,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
67243,96,4,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
67244,96,4,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
67245,96,4,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
67246,96,4,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
67247,96,4,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
67248,96,4,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
67250,96,5,immigration,A1,38492.2797417641,rifR,Ancestor,Ancestor
67251,96,5,immigration,M1,26219.5306969908,rifR,Mutant,Mutant
67252,96,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
67253,96,5,immigration,A2,4494.28788676993,nalR,Ancestor,Ancestor
67254,96,5,immigration,M2,32523.1521894506,nalR,Mutant,Mutant
67255,96,5,immigration,F2,1009908280.75949,nalR,Plasmid-free,Plasmid-free
67257,96,5,immigration,A1,38.4922797417641,rifR,Ancestor,Ancestor
67258,96,5,immigration,M1,26.2195306969908,rifR,Mutant,Mutant
67259,96,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
67260,96,5,immigration,A2,0,nalR,Ancestor,Ancestor
67261,96,5,immigration,M2,32.5231521894506,nalR,Mutant,Mutant
67262,96,5,immigration,F2,10009908.2807595,nalR,Plasmid-free,Plasmid-free
67957,97,5,immigration,A1,80.978476264808,rifR,Ancestor,Ancestor
67958,97,5,immigration,M1,54.2989889398628,rifR,Mutant,Mutant
67959,97,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
67960,97,5,immigration,A2,0,nalR,Ancestor,Ancestor
67961,97,5,immigration,M2,67.6388897308127,nalR,Mutant,Mutant
67962,97,5,immigration,F2,21329169.3825654,nalR,Plasmid-free,Plasmid-free
68657,98,5,immigration,A1,170.337507984536,rifR,Ancestor,Ancestor
68658,98,5,immigration,M1,112.435759525131,rifR,Mutant,Mutant
68659,98,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
68660,98,5,immigration,A2,0,nalR,Ancestor,Ancestor
68661,98,5,immigration,M2,141.322399795579,nalR,Mutant,Mutant
68662,98,5,immigration,F2,45442431.0354857,nalR,Plasmid-free,Plasmid-free
69357,99,5,immigration,A1,358.200635788286,rifR,Ancestor,Ancestor
69358,99,5,immigration,M1,232.752938556017,rifR,Mutant,Mutant
69359,99,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
69360,99,5,immigration,A2,0,nalR,Ancestor,Ancestor
69361,99,5,immigration,M2,298.16631096146,nalR,Mutant,Mutant
69362,99,5,immigration,F2,96788196.559153,nalR,Plasmid-free,Plasmid-free
70057,100,5,immigration,A1,752.732702041779,rifR,Ancestor,Ancestor
70058,100,5,immigration,M1,481.493701567774,rifR,Mutant,Mutant
70059,100,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
70060,100,5,immigration,A2,4.1928426296757,nalR,Ancestor,Ancestor
70061,100,5,immigration,M2,641.93531366515,nalR,Mutant,Mutant
70062,100,5,immigration,F2,206004361.526137,nalR,Plasmid-free,Plasmid-free
70757,101,5,immigration,A1,1578.61206812383,rifR,Ancestor,Ancestor
70758,101,5,immigration,M1,994.087894805694,rifR,Mutant,Mutant
70759,101,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
70760,101,5,immigration,A2,19.244744130683,nalR,Ancestor,Ancestor
70761,101,5,immigration,M2,1439.24168122194,nalR,Mutant,Mutant
70762,101,5,immigration,F2,437557884.906381,nalR,Plasmid-free,Plasmid-free
71457,102,5,immigration,A1,3265.13258565901,rifR,Ancestor,Ancestor
71458,102,5,immigration,M1,2024.77299581736,rifR,Mutant,Mutant
71459,102,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
71460,102,5,immigration,A2,84.966968268467,nalR,Ancestor,Ancestor
71461,102,5,immigration,M2,3447.96236126222,nalR,Mutant,Mutant
71462,102,5,immigration,F2,916394330.872211,nalR,Plasmid-free,Plasmid-free
72157,103,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
72158,103,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
72159,103,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
72160,103,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
72161,103,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
72162,103,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
72857,104,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
72858,104,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
72859,104,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
72860,104,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
72861,104,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
72862,104,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
73557,105,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
73558,105,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
73559,105,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
73560,105,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
73561,105,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
73562,105,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
74257,106,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
74258,106,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
74259,106,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
74260,106,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
74261,106,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
74262,106,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
74957,107,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
74958,107,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
74959,107,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
74960,107,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
74961,107,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
74962,107,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
75657,108,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
75658,108,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
75659,108,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
75660,108,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
75661,108,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
75662,108,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
76357,109,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
76358,109,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
76359,109,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
76360,109,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
76361,109,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
76362,109,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
77057,110,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
77058,110,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
77059,110,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
77060,110,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
77061,110,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
77062,110,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
77757,111,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
77758,111,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
77759,111,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
77760,111,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
77761,111,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
77762,111,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
78457,112,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
78458,112,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
78459,112,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
78460,112,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
78461,112,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
78462,112,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
79157,113,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
79158,113,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
79159,113,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
79160,113,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
79161,113,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
79162,113,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
79857,114,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
79858,114,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
79859,114,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
79860,114,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
79861,114,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
79862,114,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
80557,115,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
80558,115,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
80559,115,5,immigration,F1,0,rifR,Plasmid-free,Plasmid-free
80560,115,5,immigration,A2,103.300040605316,nalR,Ancestor,Ancestor
80561,115,5,immigration,M2,3904.00777507993,nalR,Mutant,Mutant
80562,115,5,immigration,F2,1010000182.03816,nalR,Plasmid-free,Plasmid-free
81257,116,5,immigration,A1,3592.74247038471,rifR,Ancestor,Ancestor
81258,116,5,immigration,M1,2223.42727494234,rifR,Mutant,Mutant
